category_id,category_level1,category_level2,category_level3,counts
1000011902,MATERIEL MEDICAL,SECOURS - URGENCE,MALLETTE D'URGENCE,49
1000016789,ELECTROMENAGER,BEAUTE - BIEN-ETRE,BROSSE EXFOLIATION VISAGE DE RECHANGE,49
1000008577,CONDITIONNEMENT,CALAGE - PROTECTION,FILM BULLE,49
1000000524,PUERICULTURE,SOMMEIL BEBE,GARNITURE BERCEAU,49
1000003647,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,MIJOTEUR ELECTRIQUE,49
1000011977,MATERIEL MEDICAL,SOIN,SPARADRAP,49
1000003881,ELECTROMENAGER,BEAUTE - BIEN-ETRE,PACK APPAREILS BEAUTE - BIEN-ETRE,49
1000006742,SPORT,PECHE,SCEAU DE PECHE,49
1000017870,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,RANGEMENT OUTILS - PORTE-OUTILS,PANIER PORTE-OUTILS,49
1000017701,PUERICULTURE,MEUBLES BEBE,PORTE-MANTEAU BEBE - PATERE BEBE,49
1000010141,BIJOUX -  LUNETTES - MONTRES,LUNETTES,BRANCHES DE MONTURE VENDUES SEULES,49
1000019971,SPORT,FITNESS - MUSCULATION,ENSEMBLE DE VETEMENT DE FITNESS - ENSEMBLE DE VETEMENTS DE MUSCULATION,48
1000020315,SPORT,RUNNING - ATHLETISME,SWEAT-SHIRT DE RUNNING - SWEAT-SHIRT D'ATHLETISME,48
1000008092,SPORT,FITNESS - MUSCULATION,VELO AQUABIKE,48
1000011860,MATERIEL MEDICAL,PEDICURIE - PODOLOGIE,INSTRUMENT PODOLOGIE,48
1000013194,ART DE LA TABLE - ARTICLES CULINAIRES,DECOUPE DES ALIMENTS,PROTECTION DES DOIGTS,48
1000010700,TELEPHONIE - GPS,RADIOCOMMUNICATION,SYSTEME D'APPEL SANS FIL - MONTRE ALARME SECOURS - ACCESSOIRES,48
1000018930,SPORT,MATERIEL D'ENTRETIEN DE SPORT - PRODUIT D'ENTRETIEN DE SPORT,OUTILLAGE GOLF - PRODUITS D'ENTRETIEN GOLF,48
1000016202,ANIMALERIE,ACCESSOIRE POUR REPAS,AUGE,48
1000000721,EPICERIE,CHARCUTERIE,CHORIZO,48
1000015784,LITERIE,LIT,LIT ESCAMOTABLE,48
1000016562,TENUE PROFESSIONNELLE,COIFFE PROFESSIONNELLE,BERET PROFESSIONNEL,48
1000022311,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,STICKERS DE NOEL,48
1000017334,EPICERIE,CONFISERIE,CARAMELS - PASTILLES,48
1000014666,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,MODELAGE - SCULPTURE,RESINE DE LOISIR CREATIF,48
1000008983,JEUX - JOUETS,MULTIMEDIA ENFANT,MP3 ENFANT,48
1000005812,AUTO - MOTO,PIECES,COLLECTEUR D'ADMISSION,48
1000013850,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,LAMPE DE PUPITRE,48
1000008058,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,KIT AERATION - MISE A L'AIR LIBRE,48
1000015537,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,ALARME FACTICE,48
1000009936,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIEL CHANTIER,MATERIEL - PRODUIT ENTRETIEN MATERIEL CHANTIER,48
1000002037,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,EPANDEUR,48
1000013826,INSTRUMENTS DE MUSIQUE,RANGEMENT,COUVERTURE,48
1000005348,AUTO - MOTO,PORTAGE - REMORQUAGE,GALERIE,48
1000020723,ART DE LA TABLE - ARTICLES CULINAIRES,DECOUPE DES ALIMENTS,FOURCHETTE DE CUISINE - FOURCHETTE A VIANDE,48
1000018439,JEUX VIDEO,CONSOLES,CONSOLE WII U,48
1000006736,SPORT,PECHE,PESON - BALANCE,48
1000007882,PARAPHARMACIE,AIDE A LA MOBILITE,AIDE A LA PRISE DE MEDICAMENTS - BROYEUR - COUPE-COMPRIMES - RECUPERATEUR,48
1000021518,SPORT,GLISSE URBAINE,CASQUE DE GLISSE - TROTTINETTE - SKATE - PATIN A ROULETTE,48
1000014800,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,MEDIUM - FIEL,48
1000013701,INSTRUMENTS DE MUSIQUE,INSTRUMENT A VENT,FLUTE TRAVERSIERE,48
1000014784,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,CARTON ENTOILE,48
1000013868,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,LIGATURE - COUVRE BEC - PLAQUETTE DE PRESSION,48
1000018477,JEUX VIDEO,CONSOLES,SORTIE CONSOLE XBOX ONE,48
1000014954,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CARTERIE - CORRESPONDANCE,DISTRIBUTEUR CARTES DE VISITE,48
1000006574,SPORT,GLISSE URBAINE,STREETBOARD - SNAKEBOARD,48
1000010756,PHOTO - OPTIQUE,APPAREIL PHOTO NUMERIQUE BRIDGE,PACK APPAREIL PHOTO NUMERIQUE BRIDGE,48
1000011765,MATERIEL MEDICAL,MONITORING,MONITEUR DE CONSTANTES VITALES - MULTIPARAMETRIQUE,48
1000003693,ELECTROMENAGER,PREPARATION CULINAIRE,EPLUCHEUR ELECTRIQUE,48
1000012037,POINT DE VENTE - COMMERCE - ADMINISTRATION,RAYONNAGE,CINTRE - MARQUE TAILLE - RANGE-CINTRE,48
1000002862,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,COLLET D'ETANCHEITE,48
1000016404,ANIMALERIE,JOUET,BALANCOIRE,48
1000000730,EPICERIE,PLATS PREPARES,PLAT DE LEGUMES - FECULENTS,48
1000008556,PARAPHARMACIE,AIDE A LA MOBILITE,LEVE-PERSONNE - LEVE-PATIENT - VERTICALISEUR,48
1000022447,BATEAU MOTEUR - VOILIER,CONFORT A BORD,AUTORADIO BATEAU - HAUT-PARLEUR ETANCHE,48
1000019388,SPORT,MATERIEL D'ENTRETIEN DE SPORT - PRODUIT D'ENTRETIEN DE SPORT,PRODUIT D'ENTRETIEN MACHINE FITNESS,48
1000019166,SPORT,VOLLEY-BALL,FILET DE VOLLEY-BALL - POTEAUX DE FILET DE VOLLEY-BALL - ARRIMAGE FILET DE VOLLEY-BALL,47
1000006589,SPORT,GOLF,CAPUCHON - COUVRE CLUB,47
1000006898,SPORT,SPORT DE GLACE,CROSSE DE HOCKEY - MANCHE DE HOCKEY - PALETTE DE HOCKEY,47
1000003528,VIN - ALCOOL - LIQUIDES,JUS - SODA -SIROP-BOISSON LACTEE,ASSORTIMENT SANS ALCOOL,47
1000017020,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,MERLIN,47
1000002727,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,BARRE DE SECURITE,47
1000007422,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIEL CHANTIER,SAC A DECHETS CHANTIER,47
1000001637,EPICERIE,PETIT DEJEUNER,EPAISSISSANT BOISSON,47
1000013567,INSTRUMENTS DE MUSIQUE,INSTRUMENT - PERCUSSION,BONGO,47
1000022457,BATEAU MOTEUR - VOILIER,ANNEXE - BARQUE,ANNEXE GONFLABLE,47
1000008060,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,LANTERNAUX - TOIT PANORAMIQUE,47
1000014724,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PAPIER - CAHIER - CARNET,PAPIER A PLIER,47
1000014826,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,ROULEAU - SET DE ROULEAUX,47
1000020031,SPORT,FOOTBALL AMERICAIN,SOUS-GANTS THERMIQUES DE FOOTBALL AMERICAIN,47
1000013314,ELECTRONIQUE,COMPOSANTS ACTIFS,PROGRAMMATEUR,47
1000003019,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,GRIGNOTEUSE,47
1000011804,MATERIEL MEDICAL,OPTHALMOLOGIE,REFRACTOMETRE,47
1000019629,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,HARNAIS DE POITRINE CAMERA,47
1000013640,INSTRUMENTS DE MUSIQUE,INSTRUMENT - PERCUSSION,TAMBOUR - CUICA - SURDO - REPINIQUE - TALKING DRUM - DUNUN - TAMA,47
1000018614,JEUX - JOUETS,JEUX SCIENTIFIQUES,LOUPE,47
1000017573,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,POSTE DE PILOTAGE - DIRECTION - COMMANDE - TABLEAU DE BORD,46
1000006813,SPORT,PROTECTION DU SPORTIF,COQUILLE - PORTE-COQUILLE,46
1000014617,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,MODELAGE - SCULPTURE,BOIS A SCULPTER,46
1000013273,ELECTRONIQUE,CAPTEURS,CAPTEUR DE DISTANCE,46
1000020793,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,OBJECTIF - OCULAIRE - FILTRE MICROSCOPE,46
1000014463,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,COLLECTION - PHILATELIE - CARTOPHILIE - NUMISMATIQUE,SIGNETTE,46
1000002713,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,ENTREBAILLEUR,46
1000005410,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,AIRBAG,46
1000018435,JEUX VIDEO,CONSOLES,CONSOLE RETRO,46
1000003657,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,WOK ELECTRIQUE - TAJINE ELECTRIQUE - CUISEUR A PAELLA - COUSCOUSSIER,46
1000003757,ELECTROMENAGER,BEAUTE - BIEN-ETRE,MIROIR ELECTRIQUE,46
1000000445,PUERICULTURE,SECURITE BEBE,CASQUE ANTI-CHOC - CASQUE ANTI-BRUIT,46
1000010994,TV - VIDEO - SON,LECTEUR MUSIQUE,BALADEUR - LECTEUR CD - CASSETTE,46
1000012515,ARTICLES POUR FUMEUR,CIGARETTE,HUMIDIFICATEUR DE TABAC - AROMATISEUR DE TABAC,46
1000016170,TENUE PROFESSIONNELLE,COIFFE PROFESSIONNELLE,CASQUE PROFESSIONNEL,46
1000010155,BIJOUX -  LUNETTES - MONTRES,LUNETTES,MONOCLE,46
1000015413,CHAUSSURES - ACCESSOIRES,ACCESSOIRES CHAUSSURES,BIJOU DE CHAUSSURE,46
1000013187,SONO - DJ,EFFETS ET CONTROLE DU SON,SURFACE DE CONTROLE,46
1000003242,MEUBLE,PETIT MEUBLE COMPLEMENT,MEUBLE RANGE CD,46
1000009912,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,SIFFLET ANTI-GIBIER,46
1000019332,SPORT,PELOTE BASQUE - PADEL - CHISTERA,RAQUETTE DE PADEL,45
1000003544,PUERICULTURE,SECURITE BEBE,DETECTEUR DE MOUVEMENT BEBE,45
1000003711,ELECTROMENAGER,PREPARATION CULINAIRE,FORMEUSE A PIZZA - LAMINOIR ELECTRIQUE,45
1000017727,PUERICULTURE,SECURITE BEBE,MOUSSE ANTI-CHOC,45
1000002125,JARDIN - PISCINE,PISCINE,LOCAL TECHNIQUE POUR POMPE - GROUPE FILTRANT,45
1000003707,ELECTROMENAGER,PREPARATION CULINAIRE,STERILISATEUR DE BOCAUX ELECTRIQUE,45
1000003281,JARDIN - PISCINE,PISCINE - ENTRETIEN ET MESURE,THERMOMETRE DE PISCINE - SPA,45
1000012867,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,POMPE A BOISSON MANUELLE,45
1000002352,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,SERVICE A FRUITS DE MER,45
1000019728,PHOTO - OPTIQUE,STUDIO PHOTO - ECLAIRAGE,SUPPORT POUR FOND DE STUDIO,45
1000001991,JARDIN - PISCINE,JARDINAGE,CLOCHE DE JARDIN,45
1000000732,EPICERIE,PLATS PREPARES,PLAT A BASE DE POISSON,45
1000017717,PUERICULTURE,REPAS BEBE,ACCESSOIRE - PIECE DETACHEE ROBOT BEBE,45
1000003441,VIN - ALCOOL - LIQUIDES,ALCOOL,TEQUILA,45
1000009120,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,BALAI ELECTRIQUE,45
1000015605,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,ESSENCE MOTEUR OUTILS DE JARDIN,45
1000012953,DECO - LINGE - LUMINAIRE,VASE - COUPE - FLEUR,JARDIN JAPONAIS - JARDIN ZEN,45
1000012306,DROGUERIE,PRODUIT D'ENTRETIEN,ALCOOL A BRULER - WHITE SPIRIT,45
1000018027,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,TAMIS,45
1000013163,AMENAGEMENT URBAIN - VOIRIE,SIGNALISATION ROUTIERE,RUBAN DE SIGNALISATION,45
1000011883,MATERIEL MEDICAL,RESPIRATION - INTUBATION,OXYGENOTHERAPIE - MASQUE - LUNETTES A OXYGENE - TUBULURE,45
1000009642,MANUTENTION,TRANSPORT ET MANIPULATION DE CHARGES,TRANSPALETTE,45
1000018132,DECO - LINGE - LUMINAIRE,ACCESSOIRE DE CHEMINEE,SOUFFLET - BOUFFADOU POUR BRAISE,45
1000014978,MATERIEL DE BUREAU,POUR LES PRESENTATIONS,CHEVALET DE CONFERENCE,45
1000008423,POINT DE VENTE - COMMERCE - ADMINISTRATION,MOBILIER,COMPTOIR - MEUBLE DE CAISSE,45
1000019384,SPORT,TENNIS DE TABLE - PING PONG,BALLE DE TENNIS DE TABLE,44
1000018005,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,UNITE D'ALIMENTATION POUR STATION DE SOUDAGE,44
1000003855,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,PACK APPAREILS D ENTRETIEN,44
1000018239,DVD - BLU-RAY,BLU-RAY,BLU-RAY THEATRE - BLU-RAY HUMOUR - BLU-RAY THEATRE - BLU-RAY SPECTACLE,44
1000008441,POINT DE VENTE - COMMERCE - ADMINISTRATION,SECURITE,BALISAGE - POTEAU GUIDE-FILE - CORDE DE GUIDAGE,44
1000020562,SPORT,TENNIS,MAILLOT DE TENNIS - DEBARDEUR DE TENNIS - T-SHIRT DE TENNIS - POLO DE TENNIS,44
1000019464,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,PLAN VASQUE,44
1000012853,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN VISION - SOIN CONFORT OCCULAIRE,44
1000008528,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,SUPPORT DE TAILLE - CHEVALET,44
1000002129,JARDIN - PISCINE,PISCINE,NAGE A CONTRE COURANT - APPAREIL A VAGUE,44
1000013093,ELECTROMENAGER,PREPARATION CULINAIRE,RAPE ELECTRIQUE,44
1000020419,SPORT,SPORT DE MONTAGNE,PANTACOURT - 3/4 PANT DE SPORT DE MONTAGNE,44
1000016617,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,DOUCHETTE POUR COIFFURE A DOMICILE,44
1000018598,JEUX - JOUETS,JEUX DE SOCIETE,COLLE POUR PUZZLE,44
1000007904,PARAPHARMACIE,AIDE A LA MOBILITE,TOURNE ROBINET - OUVREUR MULTI-USAGE - OUVRE CANETTE - TOURNE CLE - OUVRE BOCAL - POIGNEE UNIVERSELLE - TOURNE BOUTON,44
1000002892,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL DE MESURE,ENVIRONNEMENT (TACHYMETRE),44
1000009086,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,MELANGEUR A VINAIGRETTE,44
1000006561,SPORT,GLISSE URBAINE,POIGNEE,44
1000018181,DECO - LINGE - LUMINAIRE,LUMINAIRE D'INTERIEUR,FIBRE LUMINEUSE,44
1000013906,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,PEDALE DE MUSIQUE,44
1000002415,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,FICELLE DE CUISSON - ELASTIQUE DE CUISSON,44
1000018219,COFFRET CADEAU BOX,COFFRET THEMATIQUE,COFFRET THEMATIQUE - MARIAGE - ANNIVERSAIRE,44
1000007144,SPORT,TEXTILE TECHNIQUE,COMBINAISON DE COMPRESSION - SURVETEMENT DE COMPRESSION,44
1000018667,JEUX - JOUETS,JEUX DE RECRE - JEUX D'EXTERIEUR,JEU DE CROQUET,44
1000006599,SPORT,GOLF,GRIP DE GOLF,44
1000000387,PUERICULTURE,MATERIEL EVEIL BEBE,TOUR DE PARC,44
1000012354,DROGUERIE,PRODUIT D'ENTRETIEN,SAVON EN ACIER,44
1000015902,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,MORTAISEUSE,44
1000015946,MATERIEL MEDICAL,BIOLOGIE,TUBE A ESSAI - EPROUVETTE,44
1000017553,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,BATTERIE MOTEUR - CHARGEUR MOTEUR - REPARTITEUR MOTEUR,44
1000015692,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,ACCESSOIRE DE STORE - ACCESSOIRE DE STORE BANNE,44
1000015248,JARDIN - PISCINE,CULTURE INDOOR,SYSTEME AEROPONIQUE - AEROGARDEN,44
1000007211,SPORT,SPORT AERIEN,PARACHUTE,44
1000000530,PUERICULTURE,SOMMEIL BEBE,HUMIDIFICATEUR BEBE,44
1000014499,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CREATION DE BOUGIE,MECHE POUR BOUGIE,44
1000006202,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,POUBELLE DE BORD,44
1000017199,AUTO - MOTO,PIECES,TOIT OUVRANT,44
1000010926,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,STYLET INTERACTIF - STYLO INTERACTIF VIDEOPROJECTION TV - VIDEO - SON,44
1000001172,POINT DE VENTE - COMMERCE - ADMINISTRATION,MATERIEL D'ENCAISSEMENT,TIROIR CAISSE,44
1000019100,SPORT,SPORT EQUESTRE,BOMBE D'EQUITATION,44
1000019623,PHOTO - OPTIQUE,CONSOMMABLES,CASSETTE DV - MINI DV POUR CAMESCOPE,44
1000015586,SPORT,SPORT DE MONTAGNE,MATERIEL AVALANCHE - SONDE AVALANCHE - PELLE AVALANCHE - ARVA,43
1000015857,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,PARFUM POUR ASPIRATEUR,43
1000018162,DECO - LINGE - LUMINAIRE,LINGE DE LIT,PROTECTION TRAVERSIN - SOUS-TAIE TRAVERSIN,43
1000011877,MATERIEL MEDICAL,RESPIRATION - INTUBATION,ASPIRATEUR MEDICAL - ASPIRATEUR DE MUCOSITES,43
1000007063,SPORT,SPORT DE TIR - CHASSE,PLAQUE DE POSTE - ACCESSOIRES BATTUE,43
1000014532,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,PROJECTEUR A DESSIN,43
1000007566,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIAU GROS OEUVRE,CLOISON (CLOISON AMOVIBLE),43
1000012162,DROGUERIE,COMBUSTIBLE,ALLUMETTE,43
1000003279,JARDIN - PISCINE,CUISINE EXTERIEURE,FUMOIR,43
1000010414,CHAUSSURES - ACCESSOIRES,ACCESSOIRES CHAUSSURES,SECHE-CHAUSSURES,43
1000014790,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,COUTEAU - SET DE COUTEAUX,43
1000018810,SPORT,SPORT DE MONTAGNE,CHAUSSON D'ESCALADE,43
1000008153,PRODUITS FRAIS,FLEURS COMESTIBLES OU HERBES AROMATIQUES,PACK FLEURS COMESTIBLES OU HERBES AROMATIQUES,43
1000008678,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES PATISSERIE,GRILLE DE SECHAGE - CLAIE,43
1000018138,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,SIFFLET SANS-GENE,43
1000018128,DECO - LINGE - LUMINAIRE,ACCESSOIRE DE CHEMINEE,SEAU A CHARBON - SEAU A CENDRES,43
1000020835,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,FIXATION LECTEUR VIDEO - SUPPORT LECTEUR VIDEO,43
1000016244,ANIMALERIE,ALIMENTATION,HERBE A MANGER - HERBE A CHAT,43
1000010941,TV - VIDEO - SON,AMPLIFICATEUR - ENCEINTES,MEUBLE TV CHAINE HIFI INTEGREE,43
1000017999,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,PINCE DE MASSE,43
1000019365,SPORT,BADMINTON,FILET DE BADMINTON - POTEAUX DE FILET DE BADMINTON - ARRIMAGE FILET DE BADMINTON,43
1000002711,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,GRILLE DE DEFENSE FENETRE-PORTE,42
1000001446,CONDITIONNEMENT,PALETTISATION,FILM PALETTISATION,42
1000013264,ELECTRONIQUE,CABLES,INSTALLATION ELECTRIQUE,42
1000013281,ELECTRONIQUE,CAPTEURS,CAPTEUR DE PROXIMITE,42
1000016593,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BLOUSE DE SALON,42
1000002155,JARDIN - PISCINE,HAMMAM - SAUNA - SPA,COUVERTURE - BACHE - LEVE-COUVERTURE,42
1000008684,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,BROYEUR POUR WC,42
1000011744,MATERIEL MEDICAL,MOBILIER MEDICAL,PIED A SERUM - PIED A PERFUSION,42
1000017482,BATEAU MOTEUR - VOILIER,ELECTRICITE,ECLAIRAGE INTERIEUR,42
1000019858,SPORT,CYCLES,CHEMISE DE CYCLISME - CHEMISETTE DE CYCLISTE,42
1000005576,AUTO - MOTO,NETTOYAGE - LIQUIDES ENTRETIEN,LIQUIDE LAVE-GLACE,42
1000014497,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CREATION DE BOUGIE,KIT DE CREATION BOUGIE,42
1000019427,SPORT,SPORT DE COMBAT - ARTS MARTIAUX,GANT DE SPORT DE COMBAT - MITAINE DE SPORT DE COMBAT,42
1000004440,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN HERPES - SOIN VERRUE - SOIN ALLERGIE CUTANEE - SOIN PIQURE,42
1000000441,PUERICULTURE,SECURITE BEBE,BLOQUE CHARNIERE,42
1000005750,AUTO - MOTO,PIECES,BOITIER PAPILLON,42
1000017344,EPICERIE,CONFISERIE,PRALINES,42
1000003726,ELECTROMENAGER,REPASSAGE - COUTURE,SURJETEUSE,42
1000019979,SPORT,FITNESS - MUSCULATION,PANTACOURT DE FITNESS - 3/4 PANT DE FITNESS - PANTACOURT DE MUSCULATION - 3/4 PANT DE MUSCULATION,42
1000012022,MATERIEL MEDICAL,SIGNALISATION MEDICALE,CADUCEE,42
1000012665,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,GRILLE D'EVIER,42
1000019548,LIBRAIRIE,ETUDES SUPERIEURES,PREPARATION CONCOURS (HORS MEDICAL),42
1000009602,MANUTENTION,APPAREILS DE LEVAGE,GRUE D'ATELIER - POTENCE - PORTIQUE,42
1000006524,SPORT,SPORT D'EAU - GLISSE D'EAU,HARNAIS - ATTACHE,42
1000019239,SPORT,TENNIS,FILET DE TENNIS - POTEAUX DE FILET DE TENNIS - ARRIMAGE DE FILET DE TENNIS,41
1000020769,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE PETIT DEJEUNER,CREMIER,41
1000012915,JARDIN - PISCINE,CUISINE EXTERIEURE,FOUR A BOIS,41
1000011742,MATERIEL MEDICAL,MOBILIER MEDICAL,LIT HOSPITALIER - LIT MEDICALISE,41
1000019885,SPORT,CYCLES,SWEAT-SHIRT DE CYCLISTE,41
1000018213,COFFRET CADEAU BOX,COFFRET THEMATIQUE,COFFRET CADEAU SPORT AVENTURE LOISIRS,41
1000017545,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,ALIMENTATION CARBURANT,41
1000003859,ELECTROMENAGER,FABRICATION MAISON,PACK APPAREILS FAIT MAISON,41
1000014520,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,FUSAIN - SANGUINE - SEPIA,41
1000002146,JARDIN - PISCINE,PISCINE,REGULATEUR DE NIVEAU,41
1000006143,ELECTROMENAGER,SERVICE - CONSERVATION,ROTISSOIRE - BROCHE ELECTRIQUE,41
1000018407,JEUX VIDEO,CONSOLES,CONSOLE 2DS,41
1000018447,JEUX VIDEO,CONSOLES,CONSOLE AUTONOME,41
1000007291,SPORT,SPORT DE MONTAGNE,PEAUX POUR SKI,41
1000015236,JARDIN - PISCINE,CULTURE INDOOR,KIT DE VENTILATION,41
1000006499,SPORT,FITNESS - MUSCULATION,SAC DE FORCE - VESTE LESTEE,41
1000011738,MATERIEL MEDICAL,MOBILIER MEDICAL,GUERIDON MEDICAL,41
1000013752,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,COLOPHANE,41
1000001731,DECO - LINGE - LUMINAIRE,LINGE DE LIT,HOUSSE DE TETE DE LIT - HOUSSE DE DOSSERET,41
1000012675,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,CACHE CONTENEUR - PROTEGE CONTENEUR,41
1000005648,AUTO - MOTO,OUTILLAGE,GRUE D'ATELIER - CHEVRE HYDRAULIQUE,41
1000022487,MEUBLE,ACCESSOIRE DE MEUBLE,ETAGERE SOUPLE,40
1000014615,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,MODELAGE - SCULPTURE,ARGILE - GLAISE,40
1000001275,SONO - DJ,HOME STUDIO,CARTE SON - DSP,40
1000007750,PUERICULTURE,TOILETTE BEBE,DISTRIBUTEUR DE LINGETTE BEBE,40
1000000795,PUERICULTURE,TOILETTE BEBE,DISTRIBUTEUR DE COUCHES,40
1000017513,BATEAU MOTEUR - VOILIER,ENTRETIEN,PRIMAIRE BATEAU - SOUS-COUCHE BATEAU,40
1000008597,CONDITIONNEMENT,CERCLAGE,BRACELET ELASTIQUE,40
1000020773,ART DE LA TABLE - ARTICLES CULINAIRES,VAISSELLE JETABLE,CURE-DENT,40
1000018661,JEUX - JOUETS,JEUX DE RECRE - JEUX D'EXTERIEUR,ELASTIQUE A SAUTER,40
1000004446,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN MAUX DE TETE - SOIN DOULEUR,40
1000002103,JARDIN - PISCINE,PISCINE,ALARME PISCINE - DETECTEUR DE CHUTE PISCINE,40
1000016296,ANIMALERIE,DECORATION DE L'HABITAT,KIT DECORATION DE L'HABITAT,40
1000006786,SPORT,PISCINE - PLONGEE - CHASSE SOUS-MARINE,MATERIEL D'AQUAGYM,40
1000012308,DROGUERIE,PRODUIT D'ENTRETIEN,BICARBONATE DE SOUDE,39
1000004212,INFORMATIQUE,LOGICIELS,PACK LOGICIEL,39
1000012436,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,DISTRIBUTEUR DE LIQUIDE VAISSELLE,39
1000017517,BATEAU MOTEUR - VOILIER,GREEMENT - VOILE,ACCESSOIRE DE GREEMENT - COQUILLE - LATTE - SERRE-CABLE - PLAQUE DE FIXATION,39
