,cat_id,counts
4163,1000017010,24
4164,1000017012,112
4165,1000017014,236
4166,1000017016,120
4167,1000017018,25
4168,1000017020,80
4169,1000017022,17
4170,1000017024,223
4171,1000017037,737
4172,1000017053,3488
4173,1000017055,21509
4174,1000017057,8534
4175,1000017059,293
4176,1000017061,3508
4177,1000017063,1587
4178,1000017065,322
4179,1000017067,4686
4180,1000017069,25
4181,1000017071,2215
4182,1000017075,555
4183,1000017077,1432
4184,1000017081,144
4185,1000017083,336
4186,1000017093,179
4187,1000017097,60
4188,1000017101,228
4189,1000017107,446
4190,1000017111,136
4191,1000017133,56
4192,1000017143,63
4193,1000017173,29
4194,1000017177,201
4195,1000017181,1914
4196,1000017183,956
4197,1000017185,775
4198,1000017187,146
4199,1000017189,1807
4200,1000017191,138
4201,1000017193,374
4202,1000017195,1254
4203,1000017199,63
4204,1000017201,275
4205,1000017203,280
4206,1000017210,380
4207,1000017212,85
4208,1000017266,30
4209,1000017303,41395
4210,1000017306,394
4211,1000017308,97
4212,1000017312,27
4213,1000017316,14
4214,1000017322,19
4215,1000017324,595
4216,1000017326,827
4217,1000017328,54
4218,1000017330,96
4219,1000017332,231
4220,1000017334,65
4221,1000017336,314
4222,1000017344,92
4223,1000017346,20
4224,1000017348,22
4225,1000017350,23
4226,1000017358,275
4227,1000017360,29
4228,1000017362,217
4229,1000017364,265
4230,1000017366,41
4231,1000017374,21
4232,1000017392,58
4233,1000017394,213
4234,1000017396,241
4235,1000017402,35
4236,1000017404,27
4237,1000017406,153
4238,1000017410,57
4239,1000017414,120
4240,1000017416,76
4241,1000017418,390
4242,1000017420,211
4243,1000017422,130
4244,1000017424,441
4245,1000017430,63
4246,1000017432,312
4247,1000017438,63
4248,1000017442,195
4249,1000017444,144
4250,1000017448,206
4251,1000017452,259
4252,1000017454,49
4253,1000017456,64
4254,1000017458,233
4255,1000017460,121
4256,1000017462,39
4257,1000017464,74
4258,1000017468,303
4259,1000017472,374
4260,1000017474,110
4261,1000017476,119
4262,1000017480,219
4263,1000017482,61
4264,1000017486,154
4265,1000017488,43
4266,1000017491,34
4267,1000017493,19
4268,1000017495,266
4269,1000017501,438
4270,1000017503,1971
4271,1000017509,127
4272,1000017511,29
4273,1000017513,63
4274,1000017515,53
4275,1000017517,68
4276,1000017545,73
4277,1000017549,252
4278,1000017551,463
4279,1000017553,109
4280,1000017555,77
4281,1000017557,511
4282,1000017559,33
4283,1000017563,51
4284,1000017565,96
4285,1000017567,105
4286,1000017569,31
4287,1000017571,885
4288,1000017573,103
4289,1000017577,253
4290,1000017581,638
4291,1000017583,299
4292,1000017589,226
4293,1000017591,40
4294,1000017595,134
4295,1000017597,89
4296,1000017599,108
4297,1000017605,128
4298,1000017609,47
4299,1000017611,155
4300,1000017612,81
4301,1000017617,35
4302,1000017619,63
4303,1000017627,394
4304,1000017629,39
4305,1000017631,30
4306,1000017633,497
4307,1000017637,158
4308,1000017643,207
4309,1000017659,110
4310,1000017661,3865
4311,1000017663,4896
4312,1000017665,129
4313,1000017667,60
4314,1000017669,219
4315,1000017673,1447
4316,1000017677,69
4317,1000017681,78
4318,1000017683,161
4319,1000017689,40
4320,1000017693,292
4321,1000017697,370
4322,1000017699,249
4323,1000017701,96
4324,1000017703,215
4325,1000017705,590
4326,1000017707,485
4327,1000017709,717
4328,1000017711,121
4329,1000017713,36
4330,1000017715,443
4331,1000017717,76
4332,1000017719,226
4333,1000017721,26
4334,1000017723,387
4335,1000017725,360
4336,1000017727,120
4337,1000017731,183
4338,1000017733,24
4339,1000017735,162
4340,1000017740,343
4341,1000017742,468
4342,1000017746,462
4343,1000017749,996
4344,1000017751,403
4345,1000017753,2760
4346,1000017755,378
4347,1000017757,2598
4348,1000017759,22
4349,1000017761,1062
4350,1000017763,306
4351,1000017765,213
4352,1000017767,431
4353,1000017769,712
4354,1000017771,15068
4355,1000017773,4169
4356,1000017775,243
4357,1000017777,21
4358,1000017779,42
4359,1000017783,155
4360,1000017785,39
4361,1000017788,379
4362,1000017790,432
4363,1000017792,117
4364,1000017798,87
4365,1000017802,1745
4366,1000017804,138
4367,1000017806,778
4368,1000017808,591
4369,1000017810,802
4370,1000017812,554
4371,1000017814,349
4372,1000017816,207
4373,1000017818,680
4374,1000017820,85
4375,1000017822,1070
4376,1000017826,316
4377,1000017828,169
4378,1000017830,1395
4379,1000017832,297
4380,1000017834,222
4381,1000017836,200
4382,1000017838,2223
4383,1000017842,324
4384,1000017844,2279
4385,1000017846,65
4386,1000017848,776
4387,1000017855,1411
4388,1000017857,251
4389,1000017859,1325
4390,1000017862,504
4391,1000017864,120
4392,1000017866,527
4393,1000017868,24
4394,1000017870,126
4395,1000017872,359
4396,1000017876,198
4397,1000017878,689
4398,1000017880,42
4399,1000017883,9795
4400,1000017887,4595
4401,1000017891,236
4402,1000017893,137
4403,1000017895,691
4404,1000017897,775
4405,1000017899,152
4406,1000017901,12916
4407,1000017903,101
4408,1000017905,460
4409,1000017907,271
4410,1000017909,813
4411,1000017911,608
4412,1000017913,697
4413,1000017915,3381
4414,1000017917,895
4415,1000017919,606
4416,1000017921,375
4417,1000017923,546
4418,1000017925,630
4419,1000017927,778
4420,1000017929,212
4421,1000017931,708
4422,1000017933,364
4423,1000017935,957
4424,1000017939,842
4425,1000017941,1312
4426,1000017943,166
4427,1000017945,8904
4428,1000017947,191
4429,1000017949,242
4430,1000017951,165
4431,1000017955,26
4432,1000017957,895
4433,1000017959,1262
4434,1000017961,716
4435,1000017963,1834
4436,1000017965,533
4437,1000017967,372
4438,1000017969,3585
4439,1000017971,139
4440,1000017973,3176
4441,1000017975,861
4442,1000017977,160
4443,1000017979,800
4444,1000017981,139
4445,1000017983,456
4446,1000017985,3152
4447,1000017987,317
4448,1000017989,25
4449,1000017991,34
4450,1000017993,683
4451,1000017995,120
4452,1000017997,616
4453,1000017999,63
4454,1000018005,143
4455,1000018009,110
4456,1000018011,264
4457,1000018013,30
4458,1000018015,261
4459,1000018017,651
4460,1000018019,150
4461,1000018021,16
4462,1000018023,178
4463,1000018025,969
4464,1000018027,66
4465,1000018029,3460
4466,1000018031,210
4467,1000018035,258
4468,1000018037,498
4469,1000018039,308
4470,1000018041,170
4471,1000018043,164
4472,1000018045,355
4473,1000018047,315
4474,1000018049,951
4475,1000018051,293
4476,1000018054,354
4477,1000018056,410
4478,1000018058,384
4479,1000018060,130
4480,1000018062,3574
4481,1000018064,1124
4482,1000018066,40
4483,1000018068,110
4484,1000018070,71
4485,1000018072,19
4486,1000018074,56
4487,1000018080,1785
4488,1000018082,152
4489,1000018083,5560
4490,1000018085,150
4491,1000018087,270
4492,1000018089,3032
4493,1000018091,1520
4494,1000018093,1028
4495,1000018095,107
4496,1000018097,63
4497,1000018099,254
4498,1000018101,323
4499,1000018103,696
4500,1000018105,99
4501,1000018107,275
4502,1000018109,917
4503,1000018113,1472
4504,1000018116,81
4505,1000018118,133
4506,1000018120,17
4507,1000018122,160
4508,1000018124,131
4509,1000018126,114
4510,1000018128,56
4511,1000018130,665
4512,1000018132,47
4513,1000018138,58
4514,1000018140,84
4515,1000018142,116
4516,1000018144,80
4517,1000018146,246
4518,1000018148,1245
4519,1000018150,15014
4520,1000018152,479
4521,1000018154,2162
4522,1000018156,736
4523,1000018158,152
4524,1000018160,356
4525,1000018162,66
4526,1000018164,821
4527,1000018166,3260
4528,1000018168,140
4529,1000018170,5604
4530,1000018172,344
4531,1000018174,498
4532,1000018176,9147
4533,1000018178,19140
4534,1000018181,140
4535,1000018183,2927
4536,1000018185,347
4537,1000018187,135
4538,1000018189,764
4539,1000018190,1771
4540,1000018192,3949
4541,1000018195,201
4542,1000018197,88
4543,1000018199,112
4544,1000018203,3354
4545,1000018207,121
4546,1000018209,60
4547,1000018211,187
4548,1000018213,96
4549,1000018219,81
4550,1000018221,1468
4551,1000018225,1020
4552,1000018227,207
4553,1000018229,11258
4554,1000018233,273
4555,1000018235,208
4556,1000018237,776
4557,1000018239,51
4558,1000018242,6202
4559,1000018244,4782
4560,1000018246,48217
4561,1000018248,446
4562,1000018250,2733
4563,1000018252,3266
4564,1000018254,5998
4565,1000018256,1181
4566,1000018263,121
4567,1000018278,3769
4568,1000018280,5329
4569,1000018282,5847
4570,1000018284,22569
4571,1000018286,45997
4572,1000018288,907
4573,1000018290,60881
4574,1000018292,8806
4575,1000018294,57941
4576,1000018296,79994
4577,1000018298,22715
4578,1000018300,4499
4579,1000018302,19203
4580,1000018304,8817
4581,1000018306,20809
4582,1000018308,275
4583,1000018313,234
4584,1000018314,132
4585,1000018317,315
4586,1000018319,459
4587,1000018323,91
4588,1000018326,71
4589,1000018328,96
4590,1000018330,1805
4591,1000018332,31
4592,1000018334,107
4593,1000018336,263
4594,1000018338,93
4595,1000018340,1163
4596,1000018346,198
4597,1000018348,1176
4598,1000018350,1884
4599,1000018352,591
4600,1000018354,1484
4601,1000018356,2128
4602,1000018358,477
4603,1000018360,368
4604,1000018362,207
4605,1000018364,43
4606,1000018366,3197
4607,1000018368,833
4608,1000018370,629
4609,1000018372,4886
4610,1000018374,1920
4611,1000018376,3288
4612,1000018378,1840
4613,1000018380,838
4614,1000018386,7403
4615,1000018388,189
4616,1000018390,362
4617,1000018396,338
4618,1000018398,206
4619,1000018400,113
4620,1000018402,481
4621,1000018404,3032
4622,1000018407,97
4623,1000018409,215
4624,1000018413,235
4625,1000018421,35
4626,1000018425,34
4627,1000018427,555
4628,1000018429,217
4629,1000018431,133
4630,1000018433,182
4631,1000018435,87
4632,1000018437,274
4633,1000018439,130
4634,1000018441,26
4635,1000018443,377
4636,1000018445,168
4637,1000018447,96
4638,1000018449,222
4639,1000018451,1003
4640,1000018467,141
4641,1000018477,169
4642,1000018480,8637
4643,1000018483,1522
4644,1000018485,90
4645,1000018487,2290
4646,1000018489,264
4647,1000018491,327
4648,1000018493,1119
4649,1000018495,35
4650,1000018497,117
4651,1000018499,12093
4652,1000018501,509
4653,1000018503,1747
4654,1000018505,5277
4655,1000018507,3158
4656,1000018509,785
4657,1000018511,1172
4658,1000018515,2168
4659,1000018517,784
4660,1000018519,536
4661,1000018521,4631
4662,1000018523,2176
4663,1000018529,58
4664,1000018538,68
4665,1000018550,46
4666,1000018552,93
4667,1000018556,855
4668,1000018571,2306
4669,1000018573,427
4670,1000018575,2470
4671,1000018577,954
4672,1000018579,1624
4673,1000018581,1251
4674,1000018583,235
4675,1000018585,941
4676,1000018587,972
4677,1000018590,87
4678,1000018592,129
4679,1000018594,548
4680,1000018596,1532
4681,1000018598,94
4682,1000018600,499
4683,1000018602,350
4684,1000018606,321
4685,1000018608,237
4686,1000018610,2176
4687,1000018614,100
4688,1000018616,397
4689,1000018618,185
4690,1000018620,66
4691,1000018622,83
4692,1000018624,266
4693,1000018628,370
4694,1000018632,1033
4695,1000018634,956
4696,1000018636,147
4697,1000018638,267
4698,1000018640,1204
4699,1000018642,98
4700,1000018644,162
4701,1000018646,392
4702,1000018648,345
4703,1000018650,571
4704,1000018652,601
4705,1000018657,228
4706,1000018659,218
4707,1000018661,57
4708,1000018663,212
4709,1000018665,49
4710,1000018667,70
4711,1000018669,474
4712,1000018671,675
4713,1000018675,93
4714,1000018677,113
4715,1000018679,944
4716,1000018682,96
4717,1000018689,551
4718,1000018691,1240
4719,1000018695,591
4720,1000018697,456
4721,1000018699,360
4722,1000018701,247
4723,1000018703,2002
4724,1000018705,1759
4725,1000018707,2665
4726,1000018709,3164
4727,1000018712,530
4728,1000018714,2391
4729,1000018716,366
4730,1000018718,250
4731,1000018720,1491
4732,1000018722,2801
4733,1000018724,1391
4734,1000018726,1499
4735,1000018728,710
4736,1000018729,201
4737,1000018732,109
4738,1000018734,2104
4739,1000018736,661
4740,1000018738,1461
4741,1000018740,2105
4742,1000018742,14084
4743,1000018744,124
4744,1000018746,1133
4745,1000018748,36
4746,1000018756,125
4747,1000018758,530
4748,1000018762,513
4749,1000018767,31
4750,1000018769,138
4751,1000018774,154
4752,1000018788,102
4753,1000018790,4236
4754,1000018792,204
4755,1000018794,1543
4756,1000018796,612
4757,1000018798,507
4758,1000018800,694
4759,1000018804,116
4760,1000018808,119
4761,1000018810,97
4762,1000018812,68
4763,1000018817,84
4764,1000018823,1512
4765,1000018826,6623
4766,1000018828,334
4767,1000018830,85
4768,1000018833,935
4769,1000018836,479
4770,1000018838,16650
4771,1000018842,204
4772,1000018844,8841
4773,1000018846,713
4774,1000018848,74
4775,1000018854,1488
4776,1000018857,108
4777,1000018859,133
4778,1000018861,230
4779,1000018865,338
4780,1000018867,199
4781,1000018870,233
4782,1000018873,1626
4783,1000018875,261
4784,1000018877,50
4785,1000018879,182
4786,1000018881,142
4787,1000018883,121
4788,1000018885,236
4789,1000018886,97
4790,1000018888,90
4791,1000018891,48
4792,1000018893,152
4793,1000018897,2016
4794,1000018899,22
4795,1000018901,86
4796,1000018904,282
4797,1000018906,405
4798,1000018910,213
4799,1000018914,41
4800,1000018916,93
4801,1000018922,36
4802,1000018930,99
4803,1000018932,34
4804,1000018934,179
4805,1000018936,689
4806,1000018938,322
4807,1000018940,69
4808,1000018945,182
4809,1000018949,65
4810,1000018951,482
4811,1000018953,1576
4812,1000018956,64
4813,1000018958,372
4814,1000018960,264
4815,1000018964,443
4816,1000018972,199
4817,1000018977,254
4818,1000018979,1200
4819,1000018981,216
4820,1000018983,2223
4821,1000018985,271
4822,1000018993,49
4823,1000019002,3589
4824,1000019006,2158
4825,1000019008,101
4826,1000019012,551
4827,1000019014,1154
4828,1000019016,245
4829,1000019018,297
4830,1000019024,150
4831,1000019026,1969
4832,1000019028,1106
4833,1000019032,219
4834,1000019035,126
4835,1000019037,63
4836,1000019041,63
4837,1000019045,771
4838,1000019047,836
4839,1000019049,54
4840,1000019051,267
4841,1000019054,286
4842,1000019057,1365
4843,1000019058,266
4844,1000019063,161
4845,1000019065,579
4846,1000019067,1592
4847,1000019071,2916
4848,1000019075,408
4849,1000019077,4515
4850,1000019079,61
4851,1000019081,2880
4852,1000019090,328
4853,1000019092,122
4854,1000019094,1630
4855,1000019098,208
4856,1000019100,65
4857,1000019102,532
4858,1000019104,4779
4859,1000019108,1419
4860,1000019110,221
4861,1000019113,34
4862,1000019114,809
4863,1000019119,2137
4864,1000019123,260
4865,1000019126,700
4866,1000019130,1582
4867,1000019134,528
4868,1000019136,97
4869,1000019138,392
4870,1000019140,167
4871,1000019142,116
4872,1000019146,160
4873,1000019148,131
4874,1000019152,177
4875,1000019156,279
4876,1000019158,61
4877,1000019160,273
4878,1000019164,1521
4879,1000019166,93
4880,1000019168,660
4881,1000019172,70
4882,1000019174,56
4883,1000019176,1672
4884,1000019178,375
4885,1000019182,255
4886,1000019184,229
4887,1000019188,42
4888,1000019189,32
4889,1000019193,567
4890,1000019198,220
4891,1000019200,800
4892,1000019203,144
4893,1000019209,485
4894,1000019212,338
4895,1000019214,50
4896,1000019218,165
4897,1000019220,23
4898,1000019225,19
4899,1000019235,179
4900,1000019239,62
4901,1000019243,136
4902,1000019245,93
4903,1000019249,93
4904,1000019253,593
4905,1000019259,25
4906,1000019263,94
4907,1000019278,89
4908,1000019280,142
4909,1000019289,1364
4910,1000019295,101
4911,1000019296,46
4912,1000019332,63
4913,1000019333,65
4914,1000019355,33
4915,1000019359,244
4916,1000019365,100
4917,1000019369,144
4918,1000019373,160
4919,1000019375,131
4920,1000019382,3716
4921,1000019384,75
4922,1000019386,466
4923,1000019388,134
4924,1000019394,160
4925,1000019398,343
4926,1000019409,51
4927,1000019411,169
4928,1000019413,106
4929,1000019415,65
4930,1000019417,769
4931,1000019419,56
4932,1000019421,1115
4933,1000019423,15
4934,1000019425,354
4935,1000019427,92
4936,1000019431,1689
4937,1000019433,223
4938,1000019435,56
4939,1000019437,72
4940,1000019440,1117
4941,1000019444,1238
4942,1000019446,358
4943,1000019448,133
4944,1000019456,216
4945,1000019464,91
4946,1000019466,36
4947,1000019468,487
4948,1000019470,829
4949,1000019474,285
4950,1000019476,53
4951,1000019478,98
4952,1000019480,64
4953,1000019484,38
4954,1000019486,132
4955,1000019488,157
4956,1000019492,428
4957,1000019496,87
4958,1000019498,149
4959,1000019502,74
4960,1000019504,340
4961,1000019508,176
4962,1000019510,3157
4963,1000019512,338
4964,1000019514,441
4965,1000019516,20582
4966,1000019518,185
4967,1000019520,3355
4968,1000019522,114
4969,1000019524,1155
4970,1000019526,446
4971,1000019528,717
4972,1000019530,2481
4973,1000019532,8298
4974,1000019534,845
4975,1000019546,30
4976,1000019548,58
4977,1000019550,226
4978,1000019552,138
4979,1000019554,80
4980,1000019556,195
4981,1000019558,15
4982,1000019560,73
4983,1000019563,24
4984,1000019565,73
4985,1000019567,194
4986,1000019570,3212
4987,1000019572,119
4988,1000019574,246
4989,1000019576,164
4990,1000019578,3023
4991,1000019580,2878
4992,1000019582,279
4993,1000019584,146
4994,1000019586,2175
4995,1000019588,2676
4996,1000019594,72
4997,1000019604,484
4998,1000019608,32
4999,1000019616,63
5000,1000019618,757
5001,1000019620,65
5002,1000019623,58
5003,1000019629,130
5004,1000019631,1684
5005,1000019633,199
5006,1000019635,162
5007,1000019637,223
5008,1000019639,752
5009,1000019643,33
5010,1000019645,5948
5011,1000019647,743
5012,1000019655,664
5013,1000019657,91
5014,1000019671,448
5015,1000019679,45
5016,1000019698,49
5017,1000019726,300
5018,1000019728,161
5019,1000019734,9490
5020,1000019736,661
5021,1000019742,111
5022,1000019748,612
5023,1000019750,108
5024,1000019754,894
5025,1000019756,715
5026,1000019758,161
5027,1000019760,328
5028,1000019762,2519
5029,1000019764,220
5030,1000019766,26495
5031,1000019768,280
5032,1000019770,67
5033,1000019772,36600
5034,1000019804,21
5035,1000019840,59
5036,1000019856,698
5037,1000019858,128
5038,1000019861,229
5039,1000019863,247
5040,1000019867,2836
5041,1000019869,584
5042,1000019873,3467
5043,1000019875,870
5044,1000019877,393
5045,1000019881,632
5046,1000019883,46
5047,1000019885,123
5048,1000019901,203
5049,1000019964,97
5050,1000019971,97
5051,1000019973,189
5052,1000019975,66
5053,1000019977,385
5054,1000019979,79
5055,1000019981,452
5056,1000019985,156
5057,1000019991,497
5058,1000019995,202
5059,1000019997,201
5060,1000020001,936
5061,1000020003,87
5062,1000020007,688
5063,1000020015,278
5064,1000020031,110
5065,1000020093,20
5066,1000020111,163
5067,1000020113,130
5068,1000020117,28
5069,1000020125,65
5070,1000020135,4212
5071,1000020137,78
5072,1000020153,12
5073,1000020157,61
5074,1000020167,52
5075,1000020239,60
5076,1000020249,60
5077,1000020263,36
5078,1000020273,19
5079,1000020275,22
5080,1000020285,153
5081,1000020291,469
5082,1000020295,32
5083,1000020297,116
5084,1000020309,221
5085,1000020315,134
5086,1000020337,51
5087,1000020357,306
5088,1000020383,60
5089,1000020401,1618
5090,1000020403,255
5091,1000020405,289
5092,1000020407,281
5093,1000020409,228
5094,1000020411,144
5095,1000020413,123
5096,1000020417,790
5097,1000020419,112
5098,1000020421,1476
5099,1000020423,694
5100,1000020425,168
5101,1000020427,166
5102,1000020429,310
5103,1000020433,88
5104,1000020452,53
5105,1000020456,27
5106,1000020462,40
5107,1000020468,36
5108,1000020472,40
5109,1000020474,135
5110,1000020488,20
5111,1000020504,42
5112,1000020560,76
5113,1000020562,74
5114,1000020570,28
5115,1000020606,83
5116,1000020648,95
5117,1000020652,225
5118,1000020661,101
5119,1000020667,17
5120,1000020675,386
5121,1000020687,93
5122,1000020689,346
5123,1000020691,184
5124,1000020695,124
5125,1000020697,525
5126,1000020703,30
5127,1000020711,1058
5128,1000020713,538
5129,1000020717,685
5130,1000020719,338
5131,1000020723,108
5132,1000020725,1064
5133,1000020727,15
5134,1000020729,145
5135,1000020731,57
5136,1000020733,177
5137,1000020735,412
5138,1000020737,136
5139,1000020739,554
5140,1000020741,116
5141,1000020743,83
5142,1000020745,405
5143,1000020747,251
5144,1000020751,80
5145,1000020759,3464
5146,1000020761,20
5147,1000020763,662
5148,1000020765,1543
5149,1000020767,470
5150,1000020769,55
5151,1000020771,130
5152,1000020773,98
5153,1000020777,56
5154,1000020783,80
5155,1000020789,40
5156,1000020793,146
5157,1000020795,93
5158,1000020796,241
5159,1000020800,83
5160,1000020808,165
5161,1000020810,101
5162,1000020816,49
5163,1000020821,557
5164,1000020823,89
5165,1000020829,304
5166,1000020835,133
5167,1000020839,5400
5168,1000020841,778
5169,1000020843,202
5170,1000020845,34366
5171,1000020847,23
5172,1000020849,399
5173,1000020851,682
5174,1000020853,238
5175,1000020860,386
5176,1000020863,8508
5177,1000020865,125
5178,1000020867,217
5179,1000021436,7609
5180,1000021442,146
5181,1000021448,797
5182,1000021450,55
5183,1000021452,336
5184,1000021458,567
5185,1000021464,50
5186,1000021518,114
5187,1000021520,805
5188,1000021522,203
5189,1000021524,362
5190,1000021528,235
5191,1000021533,73195
5192,1000021535,80039
5193,1000021537,213
5194,1000021539,183
5195,1000021541,8777
5196,1000021547,85
5197,1000021794,32
5198,1000021798,1258
5199,1000021802,40
5200,1000021804,446
5201,1000021806,127
5202,1000021808,78
5203,1000021814,21
5204,1000022191,68
5205,1000022195,295
5206,1000022197,108
5207,1000022203,223
5208,1000022205,2909
5209,1000022207,102
5210,1000022209,933
5211,1000022213,2299
5212,1000022215,455
5213,1000022225,210
5214,1000022229,38
5215,1000022231,166
5216,1000022233,160
5217,1000022247,1413
5218,1000022252,116
5219,1000022303,55
5220,1000022305,60
5221,1000022307,5289
5222,1000022309,1549
5223,1000022311,82
5224,1000022312,105
5225,1000022317,501
5226,1000022319,453
5227,1000022321,43
5228,1000022323,174
5229,1000022325,37
5230,1000022353,446
5231,1000022378,34
5232,1000022381,1412
5233,1000022383,339
5234,1000022385,135
5235,1000022387,52
5236,1000022389,740
5237,1000022391,491
5238,1000022393,110
5239,1000022395,1153
5240,1000022397,449
5241,1000022399,234
5242,1000022407,66
5243,1000022409,1182
5244,1000022411,172
5245,1000022413,507
5246,1000022415,1342
5247,1000022417,86
5248,1000022419,58
5249,1000022421,509
5250,1000022427,80
5251,1000022429,608
5252,1000022433,37
5253,1000022447,91
5254,1000022452,115
5255,1000022454,146
5256,1000022457,134
5257,1000022465,23
5258,1000022467,829
5259,1000022469,52
5260,1000022487,96
5261,1000022495,72
5262,1000022497,18
5263,1000022508,6963
5264,1000022510,220
5265,1000022512,20
5266,1000022514,1273
5267,1000022516,90
5268,1000022518,1590
5269,1000022604,715
